ndoctors,nclinic_doctors,n_cdh_doctors,region,year,category
132,58.5,3,Закарпатська,2021,з них:керівники закладів та їх заступники-лікарі
255.5,109.5,40,Запорізька,2021,з них:керівники закладів та їх заступники-лікарі
224,87.75,30,Івано-Франківська,2021,з них:керівники закладів та їх заступники-лікарі
262.5,135.5,50,Київська,2021,з них:керівники закладів та їх заступники-лікарі
146.25,68.75,11,Кіровоградська,2021,з них:керівники закладів та їх заступники-лікарі
95,46,25,Луганська,2021,з них:керівники закладів та їх заступники-лікарі
324,136,29,Львівська,2021,з них:керівники закладів та їх заступники-лікарі
163,87.25,37.5,Миколаївська,2021,з них:керівники закладів та їх заступники-лікарі
293,153,41,Одеська,2021,з них:керівники закладів та їх заступники-лікарі
257,106.25,63,Полтавська,2021,з них:керівники закладів та їх заступники-лікарі
176.75,86.75,9,Рівненська,2021,з них:керівники закладів та їх заступники-лікарі
150.5,62.5,14,Сумська,2021,з них:керівники закладів та їх заступники-лікарі
174,63,7,Тернопільська,2021,з них:керівники закладів та їх заступники-лікарі
362,194.5,32,Харківська,2021,з них:керівники закладів та їх заступники-лікарі
120,63.5,20.75,Херсонська,2021,з них:керівники закладів та їх заступники-лікарі
174.5,82.5,5,Хмельницька,2021,з них:керівники закладів та їх заступники-лікарі
174.75,83.5,46.25,Черкаська,2021,з них:керівники закладів та їх заступники-лікарі
157.5,81,35,Чернівецька,2021,з них:керівники закладів та їх заступники-лікарі
141,62,26,Чернігівська,2021,з них:керівники закладів та їх заступники-лікарі
369,196,0,м.Київ,2021,з них:керівники закладів та їх заступники-лікарі
0,0,0,м.Севастополь,2021,з них:керівники закладів та їх заступники-лікарі
0,0,0,Автономна pеспубліка Крим,2021,терапевти - всього
203.75,92.5,71,Вінницька,2021,терапевти - всього
147.5,68.25,56.25,Волинська,2021,терапевти - всього
465,239,19.75,Дніпропетровська,2021,терапевти - всього
360.5,245,33,Донецька,2021,терапевти - всього
171.25,82.75,20,Житомирська,2021,терапевти - всього
152.75,68.75,8.25,Закарпатська,2021,терапевти - всього
255.75,142,57,Запорізька,2021,терапевти - всього
389.75,276,36.75,Івано-Франківська,2021,терапевти - всього
278.25,186.5,59.25,Київська,2021,терапевти - всього
188.25,118.5,21.25,Кіровоградська,2021,терапевти - всього
181,134.5,38,Луганська,2021,терапевти - всього
557.75,295.5,70.25,Львівська,2021,терапевти - всього
181.5,113.75,39.25,Миколаївська,2021,терапевти - всього
262.75,118.75,61.25,Одеська,2021,терапевти - всього
220.5,106.25,90,Полтавська,2021,терапевти - всього
171.75,94.25,7.75,Рівненська,2021,терапевти - всього
245.25,155.5,30.75,Сумська,2021,терапевти - всього
180,66,12.25,Тернопільська,2021,терапевти - всього
744.5,532.25,54.5,Харківська,2021,терапевти - всього
214.75,150.75,29.75,Херсонська,2021,терапевти - всього
231,134.5,15.75,Хмельницька,2021,терапевти - всього
213.75,102.5,73.5,Черкаська,2021,терапевти - всього
208.5,143,43.5,Чернівецька,2021,терапевти - всього
192.75,111.25,42.25,Чернігівська,2021,терапевти - всього
494,289,0,м.Київ,2021,терапевти - всього
0,0,0,м.Севастополь,2021,терапевти - всього
0,0,0,Автономна pеспубліка Крим,2021,з них: дільничні
8,8,0,Вінницька,2021,з них: дільничні
12.25,12.25,0,Волинська,2021,з них: дільничні
0,0,0,Дніпропетровська,2021,з них: дільничні
44,44,0,Донецька,2021,з них: дільничні
10.25,10.25,0,Житомирська,2021,з них: дільничні
7,7,0,Закарпатська,2021,з них: дільничні
30,30,0,Запорізька,2021,з них: дільничні
160.75,160.75,0.75,Івано-Франківська,2021,з них: дільничні
30.5,30.5,0,Київська,2021,з них: дільничні
30,30,0,Кіровоградська,2021,з них: дільничні
64.75,64.75,0,Луганська,2021,з них: дільничні
67.5,67.5,0,Львівська,2021,з них: дільничні
13.5,13.5,0,Миколаївська,2021,з них: дільничні
1,1,0,Одеська,2021,з них: дільничні
18.25,18.25,0,Полтавська,2021,з них: дільничні
30.5,30.5,0,Рівненська,2021,з них: дільничні
23.25,23.25,0,Сумська,2021,з них: дільничні
13.25,13.25,0,Тернопільська,2021,з них: дільничні
4,4,0,Харківська,2021,з них: дільничні
68.75,68.75,0,Херсонська,2021,з них: дільничні
0,0,0,Хмельницька,2021,з них: дільничні
2.25,2.25,0,Черкаська,2021,з них: дільничні
0,0,0,Чернівецька,2021,з них: дільничні
23.25,23.25,0,Чернігівська,2021,з них: дільничні
171.75,171.75,0,м.Київ,2021,з них: дільничні
0,0,0,м.Севастополь,2021,з них: дільничні
0,0,0,Автономна pеспубліка Крим,2021,цехової лікарської дільниці
0,0,0,Вінницька,2021,цехової лікарської дільниці
0,0,0,Волинська,2021,цехової лікарської дільниці
2,2,0,Дніпропетровська,2021,цехової лікарської дільниці
0,0,0,Донецька,2021,цехової лікарської дільниці
0,0,0,Житомирська,2021,цехової лікарської дільниці
1,1,0,Закарпатська,2021,цехової лікарської дільниці
0,0,0,Запорізька,2021,цехової лікарської дільниці
0,0,0,Івано-Франківська,2021,цехової лікарської дільниці
3,3,0,Київська,2021,цехової лікарської дільниці
